requested_tokenization_delay_min,requested_mint_time,potential_buyer_arrival_delay_time,potential_buyer_buy_time,mint_delay_min,burn_token_time,price_update_time
5.103523593582223,2022-05-12 10:55:53,27.570204162935642,2022-05-13 10:55:53,24.795543877912735,2022-06-24 10:55:53,2022-06-08 10:55:53
1.0,2022-07-18 23:06:51,23.17881456284468,2022-07-27 23:06:51,15.20939085018762,2022-07-30 23:06:51,2022-07-27 23:06:51
1.8938809532342398,2022-05-25 18:08:38,46.38637293667467,2022-06-12 18:08:38,10.87857652309432,2022-06-22 18:08:38,2022-06-18 18:08:38
1.6177917661987116,2022-01-21 06:34:24,16.38064342981024,2022-02-10 06:34:24,37.234556968897394,2022-03-04 06:34:24,2022-03-04 06:34:24
4.247166121861955,2022-09-05 23:46:56,8.8107908058279,2022-09-28 23:46:56,22.254877684967102,2022-10-02 23:46:56,2022-09-15 23:46:56
4.203099725320624,2021-03-22 07:25:36,34.97394016816955,2021-04-02 07:25:36,11.93049509958167,2021-04-17 07:25:36,2021-04-04 07:25:36
2.5891490249665026,2021-01-02 00:14:14,50.11636100102941,2021-01-27 00:14:14,14.527532720277241,2021-03-20 00:14:14,2021-03-01 00:14:14
4.395061295205293,2021-08-13 15:28:00,28.315156208774283,2021-08-29 15:28:00,34.09222685259657,2021-10-25 15:28:00,2021-08-27 15:28:00
1.0,2022-02-07 12:58:37,27.217301348328487,2022-02-10 12:58:37,13.245772003473505,2022-03-17 12:58:37,2022-02-22 12:58:37
1.0,2021-05-10 14:07:39,19.11861962898569,2021-05-20 14:07:39,13.777163599558222,2021-07-08 14:07:39,2021-05-31 14:07:39
4.118891059495497,2022-11-03 07:18:29,21.899360557074758,2022-11-05 07:18:29,9.814801754629666,2022-12-19 07:18:29,2022-12-13 07:18:29
5.981363243016475,2022-02-20 17:42:14,13.494133862753737,2022-03-20 17:42:14,16.463156824340313,2022-05-17 17:42:14,2022-03-10 17:42:14
4.47524115406382,2022-03-15 03:31:28,74.30480211425338,2022-03-23 03:31:28,7.945434594859728,2022-03-28 03:31:28,2022-03-24 03:31:28
1.470417218971716,2021-10-21 18:51:03,12.76281466504283,2021-11-15 18:51:03,15.08805503769022,2021-12-13 18:51:03,2021-11-03 18:51:03
1.0,2022-09-02 18:15:33,16.56932263075894,2022-09-20 18:15:33,23.357658849890058,2022-11-08 18:15:33,2022-10-19 18:15:33
13.04817596820512,2022-05-26 22:23:43,28.604696786838907,2022-06-24 22:23:43,17.534834979656072,2022-08-03 22:23:43,2022-07-20 22:23:43
2.917382451856815,2021-05-24 06:59:44,21.918957830246182,2021-06-20 06:59:44,24.850617965029656,2021-08-05 06:59:44,2021-07-14 06:59:44
1.0,2021-07-20 11:41:47,84.49674146062769,2021-07-23 11:41:47,19.42338651868303,2021-08-19 11:41:47,2021-08-02 11:41:47
6.6114249293600755,2021-07-06 14:21:03,22.10020732160889,2021-07-12 14:21:03,25.79482464188002,2021-07-27 14:21:03,2021-07-07 14:21:03
1.0,2021-12-15 13:50:11,36.85998156750669,2021-12-28 13:50:11,17.69481089683565,2022-01-27 13:50:11,2022-01-01 13:50:11
6.307619047769302,2022-02-07 09:39:14,44.58885470938175,2022-02-26 09:39:14,1.0,2022-03-06 09:39:14,2022-02-20 09:39:14
1.0,2022-05-26 03:10:11,43.79367768323413,2022-06-09 03:10:11,22.32273879617921,2022-08-03 03:10:11,2022-06-06 03:10:11
6.161959538358789,2022-12-12 23:16:03,62.12153441197631,2023-01-03 23:16:03,15.051777165334926,2023-02-21 23:16:03,2022-12-19 23:16:03
11.469030127833307,2022-05-04 23:34:56,40.49558328618097,2022-05-17 23:34:56,30.62604607390937,2022-07-13 23:34:56,2022-05-26 23:34:56
3.9231768472108324,2022-10-02 03:05:11,9.919475667351676,2022-10-17 03:05:11,19.158693328447622,2022-11-06 03:05:11,2022-10-23 03:05:11
1.0,2022-10-03 00:30:02,82.58746244384572,2022-10-25 00:30:02,27.691262243717432,2022-11-07 00:30:02,2022-10-28 00:30:02
2.7301387538117505,2022-04-18 13:07:34,23.902176347716537,2022-05-07 13:07:34,13.603162485069795,2022-05-13 13:07:34,2022-04-24 13:07:34
1.0,2022-02-19 23:53:01,12.49685086110643,2022-03-09 23:53:01,28.970124013585583,2022-03-10 23:53:01,2022-03-06 23:53:01
2.5622900011509486,2021-10-25 08:25:06,25.542480989389656,2021-11-06 08:25:06,20.427998276612662,2021-12-22 08:25:06,2021-11-22 08:25:06
3.2117041807090385,2021-09-20 13:00:43,43.598714508398224,2021-09-28 13:00:43,13.61884224113577,2021-11-26 13:00:43,2021-10-25 13:00:43
1.0,2021-05-24 04:32:51,47.08673744760616,2021-06-07 04:32:51,1.0,2021-07-19 04:32:51,2021-06-24 04:32:51
4.513415191790585,2022-07-26 00:34:09,61.87251254636245,2022-08-18 00:34:09,19.78461676352187,2022-10-07 00:34:09,2022-08-13 00:34:09
1.0,2021-10-31 05:48:52,98.44096677867262,2021-11-25 05:48:52,11.362863150177954,2021-12-13 05:48:52,2021-11-11 05:48:52
6.76269776035392,2021-02-06 08:17:35,49.02132310908808,2021-02-07 08:17:35,12.42745238168244,2021-02-13 08:17:35,2021-02-09 08:17:35
5.554929139559381,2021-01-09 02:03:20,45.73845600342299,2021-01-10 02:03:20,26.16293292907944,2021-02-28 02:03:20,2021-02-18 02:03:20
2.0781373313908285,2021-04-09 11:50:42,35.22670037151623,2021-04-10 11:50:42,1.0,2021-05-16 11:50:42,2021-05-16 11:50:42
1.0,2021-07-27 18:31:30,49.542618109479164,2021-08-13 18:31:30,39.04937760949482,2021-10-01 18:31:30,2021-09-28 18:31:30
8.251353395326559,2022-02-08 01:44:55,50.31020786859752,2022-03-01 01:44:55,36.383465588869434,2022-03-27 01:44:55,2022-03-23 01:44:55
6.184477835248753,2021-02-23 16:24:00,28.240019952237066,2021-03-13 16:24:00,26.602681412300115,2021-04-16 16:24:00,2021-04-13 16:24:00
2.184857007280226,2022-09-20 03:34:34,38.88469242458824,2022-10-10 03:34:34,15.704543923606602,2022-11-15 03:34:34,2022-10-20 03:34:34
1.761496571056203,2022-09-17 09:05:11,39.59321707905492,2022-10-12 09:05:11,28.457318072303607,2022-12-08 09:05:11,2022-10-27 09:05:11
2.6656533732398575,2022-02-24 14:49:11,15.84071837813908,2022-03-11 14:49:11,19.152114639610115,2022-03-28 14:49:11,2022-03-08 14:49:11
17.07200600284504,2021-09-11 13:25:54,11.36696916442929,2021-09-30 13:25:54,21.210084157381687,2021-10-25 13:25:54,2021-09-13 13:25:54
2.2680467856465514,2021-04-22 00:42:37,12.944898889784076,2021-05-19 00:42:37,38.56915210256411,2021-07-14 00:42:37,2021-06-06 00:42:37
1.1679414624959055,2022-04-18 22:46:58,42.313937318132695,2022-05-16 22:46:58,21.389043895165386,2022-07-14 22:46:58,2022-06-20 22:46:58
7.284307128058409,2021-06-02 19:01:37,34.99806160727291,2021-06-26 19:01:37,39.0599456724688,2021-07-24 19:01:37,2021-07-03 19:01:37
6.109552586512241,2021-12-04 21:31:45,62.785230307424364,2021-12-13 21:31:45,12.640810485413601,2021-12-28 21:31:45,2021-12-15 21:31:45
1.0,2021-06-12 16:58:55,13.360643047004917,2021-07-07 16:58:55,19.62386265536225,2021-07-11 16:58:55,2021-07-07 16:58:55
8.53151921537725,2022-11-12 10:41:07,14.470865064458312,2022-11-14 10:41:07,14.144085129779866,2022-12-11 10:41:07,2022-12-01 10:41:07
4.455306364257663,2022-02-02 01:06:27,20.823016947686348,2022-02-10 01:06:27,6.520924543159751,2022-03-15 01:06:27,2022-02-06 01:06:27
1.7831990747576596,2022-05-19 06:13:19,34.279678552232305,2022-05-27 06:13:19,23.26988847167977,2022-06-16 06:13:19,2022-06-04 06:13:19
2.1400786650262145,2022-01-27 12:50:14,5.028205125382586,2022-02-11 12:50:14,32.35051634033631,2022-03-04 12:50:14,2022-03-04 12:50:14
8.15095983023398,2021-07-14 19:31:11,17.308512285677146,2021-07-25 19:31:11,21.40800883727052,2021-09-03 19:31:11,2021-09-02 19:31:11
1.9665938131669138,2021-02-02 19:28:11,40.989747372412275,2021-02-17 19:28:11,12.51427356803745,2021-03-30 19:28:11,2021-02-12 19:28:11
5.8562740109534275,2022-04-15 05:30:30,5.231313476901729,2022-05-04 05:30:30,28.197231408436206,2022-05-14 05:30:30,2022-04-21 05:30:30
1.0,2021-01-22 01:54:53,18.138101586641245,2021-02-20 01:54:53,9.941273855320299,2021-04-05 01:54:53,2021-03-24 01:54:53
1.6383779063137383,2022-11-01 22:11:49,4.099223703625871,2022-11-12 22:11:49,26.14487845998722,2022-12-14 22:11:49,2022-11-03 22:11:49
1.463842502613455,2021-08-18 00:57:16,22.772313953382415,2021-08-19 00:57:16,11.013671226571095,2021-09-27 00:57:16,2021-09-23 00:57:16
10.360300837406877,2022-07-17 21:10:13,54.292379949867495,2022-08-03 21:10:13,27.246142676122147,2022-09-09 21:10:13,2022-08-10 21:10:13
15.56398092186143,2021-10-10 08:32:26,44.402317670033774,2021-10-21 08:32:26,11.905766775352141,2021-11-16 08:32:26,2021-11-15 08:32:26
10.55961456543541,2021-08-14 13:26:44,31.634815247205083,2021-09-12 13:26:44,12.205676424669047,2021-10-04 13:26:44,2021-09-02 13:26:44
1.3304695496289436,2022-09-01 11:03:10,57.11967453584681,2022-09-15 11:03:10,18.061389426421155,2022-10-25 11:03:10,2022-09-27 11:03:10
1.827950827713637,2022-04-26 11:19:24,38.53923074834452,2022-05-08 11:19:24,8.942571185382867,2022-07-06 11:19:24,2022-06-07 11:19:24
8.184923460425717,2022-10-21 15:47:15,10.261879300630778,2022-11-17 15:47:15,20.327922286741806,2023-01-06 15:47:15,2022-12-03 15:47:15
1.0,2022-07-01 20:29:04,43.10909902132798,2022-07-13 20:29:04,24.907868452149177,2022-07-26 20:29:04,2022-07-08 20:29:04
17.987227461175046,2021-06-21 05:09:49,8.601581215879953,2021-07-18 05:09:49,17.252569184483665,2021-08-19 05:09:49,2021-07-10 05:09:49
9.468077417225052,2022-04-22 23:03:09,27.45697830286921,2022-04-26 23:03:09,14.645658752487147,2022-05-05 23:03:09,2022-04-26 23:03:09
1.0,2022-01-08 12:05:25,23.087923825137622,2022-01-23 12:05:25,31.113490733423678,2022-03-01 12:05:25,2022-02-13 12:05:25
2.5127716492705403,2021-04-09 09:03:55,67.53302640588367,2021-04-18 09:03:55,40.064039681341626,2021-05-30 09:03:55,2021-05-13 09:03:55
5.731513958666794,2021-02-06 05:11:51,73.42773892513755,2021-03-03 05:11:51,18.03988761032208,2021-04-11 05:11:51,2021-03-08 05:11:51
1.0,2021-12-15 00:05:01,34.67696233746979,2022-01-12 00:05:01,6.223029225628062,2022-01-28 00:05:01,2022-01-27 00:05:01
5.627410169353773,2021-06-30 18:23:55,21.895160695134937,2021-07-15 18:23:55,34.78956339399254,2021-08-18 18:23:55,2021-07-29 18:23:55
5.594701287043879,2021-04-26 18:15:26,33.12909457960665,2021-04-28 18:15:26,4.819756136578297,2021-05-08 18:15:26,2021-05-04 18:15:26
4.037399024024521,2021-09-10 01:41:42,53.55896746604792,2021-09-26 01:41:42,26.262213556960354,2021-10-20 01:41:42,2021-10-09 01:41:42
2.4991447882804927,2021-06-10 23:41:54,53.454986647264825,2021-07-03 23:41:54,23.68225052284852,2021-07-13 23:41:54,2021-06-14 23:41:54
1.0,2021-05-08 07:24:01,33.651938860722424,2021-05-09 07:24:01,8.189234107980774,2021-06-23 07:24:01,2021-06-02 07:24:01
1.0135479166075378,2022-07-20 18:21:45,86.10561932010717,2022-08-18 18:21:45,14.536322942083672,2022-09-13 18:21:45,2022-07-24 18:21:45
8.435825149159607,2021-11-19 14:24:45,78.06444914575151,2021-12-05 14:24:45,34.03602248503933,2022-01-08 14:24:45,2021-12-05 14:24:45
11.336575148128345,2022-09-18 20:16:31,4.304475474031351,2022-10-03 20:16:31,1.0,2022-11-09 20:16:31,2022-10-01 20:16:31
4.71887433629442,2022-10-25 09:56:17,88.66924069011971,2022-11-15 09:56:17,3.245137436062034,2022-11-19 09:56:17,2022-11-17 09:56:17
1.398327047490349,2022-10-01 22:47:54,19.48798112950471,2022-10-29 22:47:54,15.090741446543388,2022-11-27 22:47:54,2022-10-22 22:47:54
3.787970027353852,2022-05-05 12:30:17,21.79602964125713,2022-05-19 12:30:17,31.347001659307487,2022-06-10 12:30:17,2022-05-05 12:30:17
1.1669269629704098,2021-04-14 21:41:09,74.98110834471582,2021-05-10 21:41:09,38.075103062839716,2021-06-04 21:41:09,2021-05-23 21:41:09
2.1006546196528992,2021-06-25 15:12:28,55.78865536287928,2021-07-16 15:12:28,26.09341785602296,2021-07-27 15:12:28,2021-07-23 15:12:28
4.936068954676501,2022-11-13 05:19:50,65.35693557032374,2022-12-07 05:19:50,14.244256003934524,2023-01-22 05:19:50,2022-12-13 05:19:50
2.140364556680155,2022-06-22 14:09:53,31.42145545119982,2022-07-17 14:09:53,1.0,2022-09-10 14:09:53,2022-07-14 14:09:53
15.785705193401562,2022-02-12 02:25:16,39.90180269260525,2022-02-15 02:25:16,27.61227937976222,2022-03-07 02:25:16,2022-02-23 02:25:16
16.95166186282701,2022-05-21 19:31:56,28.572601388485015,2022-05-27 19:31:56,23.93409629474428,2022-06-20 19:31:56,2022-05-23 19:31:56
1.0,2021-01-20 00:39:28,14.201664910594257,2021-01-31 00:39:28,21.918564144841508,2021-03-19 00:39:28,2021-02-14 00:39:28
2.8918299482518077,2022-05-27 19:27:11,28.255820636373524,2022-06-03 19:27:11,10.735259117621553,2022-07-04 19:27:11,2022-06-09 19:27:11
5.213237654335792,2022-10-16 15:29:26,25.435202432433996,2022-11-07 15:29:26,37.1897411002675,2022-12-02 15:29:26,2022-11-09 15:29:26
7.432721073101227,2021-05-23 03:43:23,5.697456672534145,2021-06-17 03:43:23,21.751275032936164,2021-06-22 03:43:23,2021-06-01 03:43:23
4.013182778978941,2021-12-20 21:50:57,19.051856451797427,2022-01-03 21:50:57,19.15578543368935,2022-02-03 21:50:57,2022-01-27 21:50:57
1.5709658005997231,2022-12-28 14:42:01,9.968373029051138,2023-01-07 14:42:01,1.0029911686520876,2023-02-20 14:42:01,2023-01-13 14:42:01
17.434401558683877,2022-07-29 13:58:20,2.6928243111282253,2022-08-02 13:58:20,18.366050955335588,2022-09-28 13:58:20,2022-09-23 13:58:20
